     DEPTH         AC        DEN         GR
 1580.8750   226.6938     2.4982    93.2368
 1581.0000   226.1282     2.5288    97.2028
 1581.1250   226.2113     2.5687   104.8318
 1581.2500   225.6636     2.6000   111.4201
 1581.3750   225.9172     2.6162   113.5605
 1581.5000   227.8690     2.6210   112.2734
 1581.6250   230.6581     2.6243   113.4233
 1581.7500   232.7624     2.6264   120.1627
 1581.8750   232.6742     2.6205   128.7339
 1582.0000   231.3380     2.6046   132.4870
 1582.1250   229.8041     2.5839   128.6090
 1582.2500   228.4071     2.5676   121.3316
 1582.3750   227.0373     2.5596   114.9041
 1582.5000   225.5726     2.5614   110.6123
 1582.6250   224.8876     2.5710   107.1930
 1582.7500   225.0302     2.5852   105.5013
 1582.8750   225.5785     2.5985   108.5525
 1583.0000   227.5927     2.6069   116.2107
 1583.1250   230.7952     2.6103   125.7215
 1583.2500   232.7229     2.6125   131.7932
 1583.3750   232.5825     2.6160   132.4330
 1583.5000   229.6222     2.6173   127.7067
 1583.6250   224.1968     2.6113   119.0241
 1583.7500   219.6260     2.6014   109.0369
 1583.8750   218.7778     2.5970   102.5972
 1584.0000   221.7403     2.6025   104.6443
 1584.1250   226.3517     2.6123   114.6127
 1584.2500   232.9625     2.6201   127.7237
 1584.3750   238.8464     2.6257   137.9064
 1584.5000   242.1273     2.6305   143.0426
 1584.6250   242.9509     2.6336   144.4921
 1584.7500   244.1133     2.6344   145.6161
 1584.8750   246.6792     2.6350   148.0728
 1585.0000   249.3345     2.6368   151.5660
 1585.1250   251.7545     2.6351   154.3008
 1585.2500   252.5542     2.6245   153.8140
 1585.3750   249.1262     2.6058   148.1371
 1585.5000   243.3578     2.5838   137.8531
 1585.6250   238.7853     2.5612   124.8160
 1585.7500   235.5375     2.5386   111.8048
 1585.8750   234.0720     2.5175   101.4239
 1586.0000   235.3155     2.5023    96.5838
 1586.1250   237.0931     2.4958    95.9695
 1586.2500   238.4695     2.4992    97.6836
 1586.3750   239.2640     2.5102   101.1512
 1586.5000   238.6250     2.5208   106.5855
 1586.6250   237.1841     2.5227   111.8124
 1586.7500   236.7464     2.5124   113.0896
 1586.8750   236.9279     2.4965   110.5182
 1587.0000   237.2091     2.4857   106.2314
 1587.1250   238.0313     2.4854   103.2260
 1587.2500   239.1876     2.4914   102.4802
 1587.3750   239.6534     2.4980   103.5578
 1587.5000   239.1465     2.5055   104.8500
 1587.6250   238.5436     2.5185   105.8098
 1587.7500   238.4433     2.5353   108.3347
 1587.8750   238.0825     2.5437   112.1147
 1588.0000   237.2153     2.5374   113.1758
 1588.1250   235.9795     2.5248   108.0032
 1588.2500   233.9662     2.5199    99.5271
 1588.3750   231.5474     2.5253    92.2501
 1588.5000   229.6134     2.5328    88.9780
 1588.6250   227.8087     2.5357    88.5324
 1588.7500   226.3044     2.5326    89.5595
 1588.8750   226.5159     2.5242    90.7370
 1589.0000   228.3260     2.5123    91.2566
 1589.1250   230.4169     2.5031    91.3197
 1589.2500   234.2758     2.5055    92.2317
 1589.3750   234.7807     2.5244    95.8251
 1589.5000   235.7805     2.5588   105.1247
 1589.6250   238.1554     2.5984   119.5544
 1589.7500   241.5724     2.6342   136.2044
 1589.8750   246.0215     2.6590   149.4145
 1590.0000   250.4514     2.6728   156.7261
 1590.1250   252.5017     2.6765   158.9960
 1590.2500   252.8640     2.6730   159.6382
 1590.3750   254.2243     2.6664   160.7295
 1590.5000   256.1344     2.6583   161.8977
 1590.6250   255.0985     2.6454   160.6687
 1590.7500   251.6577     2.6253   155.1366
 1590.8750   248.2013     2.6012   145.1251
 1591.0000   243.5769     2.5776   134.9396
 1591.1250   237.9942     2.5524   127.3239
 1591.2500   235.6446     2.5244   120.8871
 1591.3750   236.3448     2.5028   113.3892
 1591.5000   237.3143     2.4990   106.5502
 1591.6250   237.3284     2.5118   105.0736
 1591.7500   236.7826     2.5268   108.0592
 1591.8750   235.5909     2.5307   109.7966
 1592.0000   233.6526     2.5245   106.0115
 1592.1250   231.4783     2.5157    99.3383
 1592.2500   230.5039     2.5085    95.4991
 1592.3750   230.9416     2.5032    95.0594
 1592.5000   231.7915     2.5010    95.7387
 1592.6250   231.5787     2.5060    96.7833
 1592.7500   229.0544     2.5203    99.9260
 1592.8750   224.8137     2.5438   105.5628
 1593.0000   222.7494     2.5677   111.2812
 1593.1250   224.1013     2.5795   116.2481
 1593.2500   227.7544     2.5705   120.4783
 1593.3750   233.1946     2.5481   121.5826
 1593.5000   238.7009     2.5270   117.8915
 1593.6250   240.4016     2.5204   111.1232
 1593.7500   238.5073     2.5274   106.3013
 1593.8750   236.1733     2.5390   105.0930
 1594.0000   235.2731     2.5469   106.1495
 1594.1250   235.0216     2.5537   108.3795
 1594.2500   235.6809     2.5653   113.2817
 1594.3750   237.4437     2.5832   122.4870
 1594.5000   237.7931     2.6033   133.6620
 1594.6250   235.1478     2.6213   142.5419
 1594.7500   232.7007     2.6331   145.9844
 1594.8750   234.0256     2.6360   146.1458
 1595.0000   238.5390     2.6294   147.4432
 1595.1250   243.3390     2.6180   152.6929
 1595.2500   249.5543     2.6052   160.4761
 1595.3750   257.3012     2.5912   168.2920
 1595.5000   260.9947     2.5764   175.9325
 1595.6250   260.3822     2.5647   182.7614
 1595.7500   260.5842     2.5642   183.8730
 1595.8750   261.2826     2.5738   177.1242
 1596.0000   260.0599     2.5856   165.6559
 1596.1250   259.4806     2.5871   157.4483
 1596.2500   260.8656     2.5747   155.4189
 1596.3750   261.9070     2.5537   158.0812
 1596.5000   262.7936     2.5356   164.2577
 1596.6250   266.0615     2.5246   174.6387
 1596.7500   271.8883     2.5139   190.4627
 1596.8750   281.1103     2.4911   212.4983
 1597.0000   296.9663     2.4536   242.2264
 1597.1250   315.3591     2.4122   280.8797
 1597.2500   326.0420     2.3841   319.5114
 1597.3750   329.9056     2.3773   344.8892
 1597.5000   331.1204     2.3892   347.1913
 1597.6250   327.3119     2.4079   336.0982
 1597.7500   316.9316     2.4299   321.7010
 1597.8750   302.3515     2.4588   302.6666
 1598.0000   283.7040     2.4940   269.2727
 1598.1250   261.7384     2.5240   218.5834
 1598.2500   241.6350     2.5321   166.1465
 1598.3750   228.9302     2.5162   125.2129
 1598.5000   227.5762     2.4874   101.3169
 1598.6250   231.8205     2.4627    89.4920
 1598.7500   235.5867     2.4482    86.0936
 1598.8750   235.3004     2.4436    88.0018
 1599.0000   232.1877     2.4451    90.8792
 1599.1250   229.4834     2.4530    93.6836
 1599.2500   230.9579     2.4683    99.1834
 1599.3750   234.9707     2.4887   109.2301
 1599.5000   238.4843     2.5095   122.2687
 1599.6250   241.1476     2.5224   131.6011
 1599.7500   241.7958     2.5246   132.2243
 1599.8750   236.4652     2.5207   124.2662
 1600.0000   227.2222     2.5249   115.2320
 1600.1250   219.3076     2.5428   108.8805
 1600.2500   214.9451     2.5624   104.0149
 1600.3750   213.3018     2.5623    98.4038
 1600.5000   216.0267     2.5363    93.6618
 1600.6250   223.1705     2.4997    92.1324
 1600.7500   230.0875     2.4723    92.3645
 1600.8750   234.5262     2.4635    93.2668
 1601.0000   237.3092     2.4719    96.4499
 1601.1250   238.4010     2.4879   102.4972
 1601.2500   237.6946     2.4989   108.4660
 1601.3750   237.4924     2.4955   109.2567
 1601.5000   239.0492     2.4809   104.3554
 1601.6250   240.8001     2.4675    97.4920
 1601.7500   240.6204     2.4670    93.5485
 1601.8750   240.0285     2.4820    94.5707
 1602.0000   240.9561     2.5091   101.9834
 1602.1250   240.3672     2.5384   113.8600
 1602.2500   237.5171     2.5620   126.8024
 1602.3750   236.7868     2.5723   135.1102
 1602.5000   238.3315     2.5682   136.8341
 1602.6250   238.2085     2.5508   132.0682
 1602.7500   236.6954     2.5304   122.8135
 1602.8750   236.6276     2.5178   112.3970
 1603.0000   236.3522     2.5168   105.5894
 1603.1250   233.9917     2.5214   104.6655
 1603.2500   231.8361     2.5258   107.3887
 1603.3750   231.2619     2.5281   109.5996
 1603.5000   231.0304     2.5288   110.1234
 1603.6250   231.0846     2.5298   110.2921
 1603.7500   231.6159     2.5375   111.6771
 1603.8750   233.2055     2.5536   115.4358
 1604.0000   235.3371     2.5730   122.2676
 1604.1250   235.8978     2.5860   130.1376
 1604.2500   235.4180     2.5885   134.6903
 1604.3750   235.0894     2.5780   131.9804
 1604.5000   234.0013     2.5575   123.2323
 1604.6250   232.4128     2.5352   112.9218
 1604.7500   231.6288     2.5214   105.3614
 1604.8750   230.9440     2.5190   101.1101
 1605.0000   229.2804     2.5252    99.2677
 1605.1250   226.6180     2.5359    99.7203
 1605.2500   223.8016     2.5485   101.2778
 1605.3750   221.7764     2.5629   102.5691
 1605.5000   221.9729     2.5785   104.5032
 1605.6250   224.9431     2.5919   111.0442
 1605.7500   230.6720     2.5995   124.9994
 1605.8750   237.2357     2.6020   142.2113
 1606.0000   242.1533     2.6033   156.3628
 1606.1250   245.7051     2.6005   165.6567
 1606.2500   253.9298     2.5826   177.9981
 1606.3750   268.2355     2.5423   203.4321
 1606.5000   286.9836     2.4803   249.2944
 1606.6250   306.2299     2.4200   303.3642
 1606.7500   317.9907     2.3850   346.9663
 1606.8750   313.5680     2.3937   357.9836
 1607.0000   300.1901     2.4316   337.4491
 1607.1250   285.3903     2.4755   298.1632
 1607.2500   276.1570     2.5017   263.8011
 1607.3750   276.8245     2.5096   248.5889
 1607.5000   289.4739     2.5008   257.7849
 1607.6250   305.2306     2.4813   284.7748
 1607.7500   311.4910     2.4639   318.0872
 1607.8750   306.8322     2.4639   340.5822
 1608.0000   304.5896     2.4753   344.5183
 1608.1250   305.4096     2.4766   341.8026
 1608.2500   306.2445     2.4487   355.0755
 1608.3750   309.4367     2.4118   381.2900
 1608.5000   310.6337     2.3898   395.9804
 1608.6250   299.7331     2.3982   369.9417
 1608.7500   280.2137     2.4308   310.6415
 1608.8750   260.6181     2.4801   241.6983
 1609.0000   249.5328     2.5350   192.7280
 1609.1250   247.7976     2.5839   170.9967
 1609.2500   250.8377     2.6145   169.8291
 1609.3750   252.0385     2.6223   172.4789
 1609.5000   250.3070     2.6103   170.8428
 1609.6250   245.5380     2.5811   161.5426
 1609.7500   238.7515     2.5450   145.6823
 1609.8750   234.6095     2.5121   126.3858
 1610.0000   238.3778     2.4944   109.7325
 1610.1250   243.4294     2.4947   100.8269
 1610.2500   244.7803     2.5112   102.2306
 1610.3750   244.1673     2.5368   112.8214
 1610.5000   241.1055     2.5636   127.1185
 1610.6250   234.2320     2.5877   139.7287
 1610.7500   229.1050     2.6079   148.2138
 1610.8750   228.7070     2.6203   153.8826
 1611.0000   233.2723     2.6130   156.3312
 1611.1250   240.0850     2.5852   152.7291
 1611.2500   244.1849     2.5511   141.5749
 1611.3750   243.7373     2.5329   125.6783
 1611.5000   241.7535     2.5359   113.4357
 1611.6250   236.6914     2.5526   110.1534
 1611.7500   229.5131     2.5661   114.4049
 1611.8750   225.5112     2.5633   117.9202
 1612.0000   225.2674     2.5421   115.8837
 1612.1250   225.3948     2.5169   109.9531
 1612.2500   225.4303     2.5051   105.1708
 1612.3750   226.2285     2.5171   105.2490
 1612.5000   227.4430     2.5462   111.2610
 1612.6250   228.2583     2.5791   122.2686
 1612.7500   228.5275     2.6036   134.4845
 1612.8750   227.8599     2.6169   141.9921
 1613.0000   225.9387     2.6224   142.2739
 1613.1250   223.6086     2.6248   136.8792
 1613.2500   221.9963     2.6266   131.9736
 1613.3750   222.1020     2.6285   131.5240
 1613.5000   224.1415     2.6283   136.4175
 1613.6250   226.4982     2.6200   142.5879
 1613.7500   228.9201     2.5969   144.5861
 1613.8750   231.9154     2.5604   139.0373
 1614.0000   234.7569     2.5208   127.2605
 1614.1250   236.8813     2.4906   113.1384
 1614.2500   238.4766     2.4765   102.1733
 1614.3750   239.6653     2.4764    96.9319
 1614.5000   240.4449     2.4820    97.0951
 1614.6250   239.7441     2.4844    98.3353
 1614.7500   237.7012     2.4817    98.7121
 1614.8750   236.1884     2.4778    98.3460
 1615.0000   234.6711     2.4762    97.9412
 1615.1250   232.9940     2.4756    97.0563
 1615.2500   233.5849     2.4726    95.4056
 1615.3750   235.6664     2.4672    93.9147
 1615.5000   236.7869     2.4629    93.6248
 1615.6250   236.9409     2.4631    95.2458
 1615.7500   236.1744     2.4693    98.6693
 1615.8750   233.0876     2.4834   103.9719
 1616.0000   229.3162     2.5032   110.8767
 1616.1250   227.2592     2.5240   117.6611
 1616.2500   226.7449     2.5382   121.3770
 1616.3750   225.9539     2.5426   121.7401
 1616.5000   225.9232     2.5363   119.5148
 1616.6250   227.2384     2.5220   115.0533
 1616.7500   227.8933     2.5058   108.5859
 1616.8750   228.5096     2.4918   101.7083
 1617.0000   231.7160     2.4819    97.5055
 1617.1250   235.9760     2.4763    96.3869
 1617.2500   238.7329     2.4746    96.7474
 1617.3750   239.7233     2.4744    96.8920
 1617.5000   238.6693     2.4750    96.6744
 1617.6250   235.2245     2.4773    96.3144
 1617.7500   231.8706     2.4829    95.9237
 1617.8750   230.4599     2.4929    95.8276
 1618.0000   231.5913     2.5105    97.5971
 1618.1250   233.7271     2.5363   102.9798
 1618.2500   234.5739     2.5667   113.3695
 1618.3750   233.0313     2.5890   126.9264
 1618.5000   230.1609     2.5939   136.8865
 1618.6250   226.5187     2.5795   135.7051
 1618.7500   224.7843     2.5568   123.8865
 1618.8750   227.0421     2.5377   109.2418
 1619.0000   231.1833     2.5321   100.9586
 1619.1250   233.8075     2.5431   102.8513
 1619.2500   234.3189     2.5680   113.4172
 1619.3750   231.3114     2.5961   127.3360
 1619.5000   226.4064     2.6134   136.4719
 1619.6250   222.6429     2.6145   137.1179
 1619.7500   222.4065     2.6050   131.5658
 1619.8750   224.9351     2.5957   125.7254
 1620.0000   228.0562     2.5907   122.6663
 1620.1250   228.9224     2.5889   121.8831
 1620.2500   227.4725     2.5870   121.1870
 1620.3750   224.2736     2.5844   118.8702
 1620.5000   221.6235     2.5825   116.0781
 1620.6250   221.9819     2.5829   115.3702
 1620.7500   225.0511     2.5854   118.8140
 1620.8750   228.3368     2.5893   125.3574
 1621.0000   231.3583     2.5954   132.9043
 1621.1250   231.3364     2.6020   139.0954
 1621.2500   226.3817     2.6043   142.1793
 1621.3750   219.0796     2.6013   140.0821
 1621.5000   215.0058     2.5988   133.7281
 1621.6250   215.5814     2.6007   127.5872
 1621.7500   220.6224     2.6040   126.7469
 1621.8750   227.7801     2.6043   133.4845
 1622.0000   233.2595     2.6029   144.3907
 1622.1250   233.8852     2.6018   153.5895
 1622.2500   230.3657     2.6017   156.7648
 1622.3750   225.0235     2.6033   153.7061
 1622.5000   221.2354     2.6067   146.9506
 1622.6250   219.7064     2.6099   139.2344
 1622.7500   217.9875     2.6115   130.9223
 1622.8750   214.9395     2.6126   122.7387
 1623.0000   212.9610     2.6163   117.0895
 1623.1250   212.2413     2.6233   116.6329
 1623.2500   212.0660     2.6309   120.9731
 1623.3750   213.0792     2.6349   125.0485
 1623.5000   214.6981     2.6308   123.8693
 1623.6250   216.0652     2.6209   118.6915
 1623.7500   217.8475     2.6110   115.4507
 1623.8750   219.2917     2.6056   120.5036
 1624.0000   220.4116     2.6032   131.6793
 1624.1250   222.4307     2.6019   142.3964
 1624.2500   223.2848     2.6010   144.8288
 1624.3750   221.2813     2.5988   138.8948
 1624.5000   219.1909     2.5958   129.0326
 1624.6250   218.9627     2.5953   122.8414
 1624.7500   219.0588     2.5971   123.9334
 1624.8750   222.4054     2.5948   134.4727
 1625.0000   232.6033     2.5814   156.4443
 1625.1250   245.5508     2.5585   189.8058
 1625.2500   257.8475     2.5290   229.0158
 1625.3750   269.0604     2.4976   258.6217
 1625.5000   275.5186     2.4697   269.6483
 1625.6250   276.5550     2.4527   266.8716
 1625.7500   277.6832     2.4474   272.0887
 1625.8750   277.6911     2.4511   295.7160
 1626.0000   274.8835     2.4594   325.3432
 1626.1250   270.8464     2.4670   337.0278
 1626.2500   264.1668     2.4700   320.5995
 1626.3750   259.2613     2.4698   290.5925
 1626.5000   260.4178     2.4738   268.9100
 1626.6250   264.0291     2.4902   264.8923
 1626.7500   266.3456     2.5202   265.8128
 1626.8750   267.1098     2.5590   255.8518
 1627.0000   262.5079     2.5984   228.9862
 1627.1250   254.1248     2.6297   198.5429
 1627.2500   246.2757     2.6491   175.9794
 1627.3750   241.3851     2.6585   165.6214
 1627.5000   238.8507     2.6653   161.4568
 1627.6250   237.4926     2.6702   159.6047
 1627.7500   235.0684     2.6681   158.2980
 1627.8750   230.5204     2.6571   155.4438
 1628.0000   224.6658     2.6405   148.7084
 1628.1250   220.5402     2.6249   138.7480
 1628.2500   218.8645     2.6140   129.5502
 1628.3750   219.2581     2.6095   126.3097
 1628.5000   222.3067     2.6119   130.1111
 1628.6250   227.1512     2.6195   138.5905
 1628.7500   230.1686     2.6286   148.8252
 1628.8750   230.3431     2.6315   156.0050
 1629.0000   231.1061     2.6200   155.7748
 1629.1250   235.5126     2.5885   144.6466
 1629.2500   240.7840     2.5488   126.5072
 1629.3750   245.0996     2.5151   107.9862
 1629.5000   248.0261     2.4971    96.2057
 1629.6250   246.5439     2.4919    92.6123
 1629.7500   239.7402     2.4951    95.7520
 1629.8750   233.6897     2.5003   100.6722
 1630.0000   232.6920     2.5021   103.7041
 1630.1250   237.3586     2.4991   103.2532
 1630.2500   244.1316     2.4973   102.0147
 1630.3750   248.7916     2.5029   103.4572
 1630.5000   247.5600     2.5173   108.9941
 1630.6250   241.6913     2.5320   115.0626
 1630.7500   233.2596     2.5384   117.9723
 1630.8750   227.4434     2.5306   115.2902
 1631.0000   229.5563     2.5132   108.5680
 1631.1250   238.0974     2.4952   100.2517
 1631.2500   244.2464     2.4866    93.8269
 1631.3750   246.4824     2.4879    91.4066
 1631.5000   245.8649     2.4955    93.6670
 1631.6250   240.8148     2.5076    98.8492
 1631.7500   234.3561     2.5269   105.6556
 1631.8750   231.9367     2.5549   113.9935
 1632.0000   231.8144     2.5827   124.0216
 1632.1250   232.0602     2.6011   135.0101
 1632.2500   232.8836     2.6065   144.0180
 1632.3750   232.5108     2.6052   148.4131
 1632.5000   229.6459     2.5997   146.6290
 1632.6250   225.5753     2.5908   138.8710
 1632.7500   222.2957     2.5822   128.3601
 1632.8750   221.5688     2.5797   119.7460
 1633.0000   223.8512     2.5813   117.9033
 1633.1250   227.7869     2.5763   121.8489
 1633.2500   232.3816     2.5554   125.3016
 1633.3750   236.0574     2.5274   121.8059
 1633.5000   236.3549     2.5077   112.4988
 1633.6250   233.9365     2.5094   105.5237
 1633.7500   232.8066     2.5233   106.8264
 1633.8750   232.3624     2.5334   115.0768
 1634.0000   231.4146     2.5276   122.4793
 1634.1250   232.8234     2.5143   123.2740
 1634.2500   235.6025     2.5067   117.6874
 1634.3750   235.5398     2.5120   111.4858
 1634.5000   234.2582     2.5255   109.5099
 1634.6250   234.3028     2.5397   112.9886
 1634.7500   233.2322     2.5493   118.3231
 1634.8750   230.9667     2.5554   123.1838
 1635.0000   232.3447     2.5609   127.6350
 1635.1250   237.6037     2.5643   131.7254
 1635.2500   241.7576     2.5609   133.5640
 1635.3750   242.7082     2.5482   130.2229
 1635.5000   242.8373     2.5342   123.0035
 1635.6250   240.9554     2.5265   114.6565
 1635.7500   236.0428     2.5295   109.0739
 1635.8750   231.0809     2.5414   108.4488
 1636.0000   228.7286     2.5575   113.0630
 1636.1250   228.4804     2.5690   118.0930
 1636.2500   228.0511     2.5704   118.2984
 1636.3750   227.1539     2.5622   112.6075
 1636.5000   227.4452     2.5524   107.1257
 1636.6250   227.4352     2.5454   106.1248
 1636.7500   225.9697     2.5416   109.7324
 1636.8750   225.7454     2.5393   113.7747
 1637.0000   228.5383     2.5379   116.3505
 1637.1250   232.4416     2.5371   118.3150
 1637.2500   235.1654     2.5347   120.8677
 1637.3750   236.8300     2.5260   123.0349
 1637.5000   237.2620     2.5081   121.0688
 1637.6250   234.9995     2.4881   113.9322
 1637.7500   230.8050     2.4766   104.8960
 1637.8750   227.9405     2.4800    99.9611
 1638.0000   227.1449     2.4968   101.3497
 1638.1250   227.3825     2.5230   108.9545
 1638.2500   228.3265     2.5500   120.2227
 1638.3750   230.9372     2.5712   132.8538
 1638.5000   233.5760     2.5811   143.4552
 1638.6250   233.6113     2.5801   148.7607
 1638.7500   232.0887     2.5670   145.9555
 1638.8750   230.9969     2.5433   134.2188
 1639.0000   229.9596     2.5172   118.3117
 1639.1250   229.3081     2.4968   104.2671
 1639.2500   230.2052     2.4881    97.1552
 1639.3750   231.7024     2.4935    96.6789
 1639.5000   232.1160     2.5143   100.6509
 1639.6250   231.6824     2.5439   106.4399
 1639.7500   231.1541     2.5737   113.7523
 1639.8750   230.5063     2.5940   122.3036
 1640.0000   230.0273     2.6009   128.9851
 1640.1250   229.9640     2.5950   129.9334
 1640.2500   230.0115     2.5813   123.0247
 1640.3750   230.2547     2.5715   113.6346
 1640.5000   230.7002     2.5746   108.5163
 1640.6250   231.4874     2.5894   113.3343
 1640.7500   232.3198     2.6019   125.3405
 1640.8750   232.5875     2.6004   137.5578
 1641.0000   233.1531     2.5887   143.0209
 1641.1250   234.6394     2.5783   141.9642
 1641.2500   235.2741     2.5753   138.3002
 1641.3750   234.0748     2.5755   134.7154
 1641.5000   231.8056     2.5728   130.0276
 1641.6250   230.0857     2.5598   123.1689
 1641.7500   229.8733     2.5373   115.7195
 1641.8750   230.8381     2.5107   109.1511
 1642.0000   233.0779     2.4911   103.7716
 1642.1250   236.1095     2.4839    99.6816
 1642.2500   237.4353     2.4911    98.0044
 1642.3750   235.3719     2.5092    99.5496
 1642.5000   231.6585     2.5319   104.0771
 1642.6250   229.3150     2.5541   111.7086
 1642.7500   230.0492     2.5728   121.8584
 1642.8750   232.5791     2.5862   133.1247
 1643.0000   235.3859     2.5908   141.6198
 1643.1250   237.5390     2.5860   143.5569
 1643.2500   238.1768     2.5733   137.4845
 1643.3750   237.7549     2.5548   124.8397
 1643.5000   236.2730     2.5346   111.0269
 1643.6250   233.5305     2.5180   100.3782
 1643.7500   232.8115     2.5118    95.7130
 1643.8750   234.0958     2.5186    96.4202
 1644.0000   234.3098     2.5376   101.2155
 1644.1250   233.9426     2.5616   107.9160
 1644.2500   234.7072     2.5828   115.8190
 1644.3750   236.2496     2.5979   126.4260
 1644.5000   237.5679     2.6109   141.0418
 1644.6250   238.7474     2.6245   157.7396
 1644.7500   241.7841     2.6353   171.4861
 1644.8750   248.0742     2.6363   179.9144
 1645.0000   254.4182     2.6244   184.2001
 1645.1250   255.5082     2.6026   185.4049
 1645.2500   252.9045     2.5795   181.5642
 1645.3750   248.0409     2.5609   169.6096
 1645.5000   239.8975     2.5454   151.4749
 1645.6250   232.4205     2.5265   133.2286
 1645.7500   230.8829     2.5008   119.7529
 1645.8750   233.5054     2.4755   110.2485
 1646.0000   237.9973     2.4592   102.5338
 1646.1250   242.9069     2.4541    97.2340
 1646.2500   245.1156     2.4524    95.9619
 1646.3750   244.9267     2.4500    98.3723
 1646.5000   244.3910     2.4498   101.4855
 1646.6250   243.5653     2.4554   102.7490
 1646.7500   242.8316     2.4682   102.0827
 1646.8750   242.6222     2.4875   100.1462
 1647.0000   241.4620     2.5103    97.6254
 1647.1250   238.1374     2.5321    95.6574
 1647.2500   233.4683     2.5475    96.3759
 1647.3750   229.1858     2.5561   100.1459
 1647.5000   226.8100     2.5597   104.8917
 1647.6250   226.9989     2.5621   108.5211
 1647.7500   230.3989     2.5665   112.7888
 1647.8750   235.8593     2.5771   121.9710
 1648.0000   238.8001     2.5930   134.9287
 1648.1250   238.0464     2.6080   146.5328
 1648.2500   235.3682     2.6119   150.2912
 1648.3750   231.3810     2.6020   146.8016
 1648.5000   227.6300     2.5804   138.9101
 1648.6250   227.7900     2.5534   129.2778
 1648.7500   230.8736     2.5268   118.9762
 1648.8750   234.3902     2.5061   109.2269
 1649.0000   237.0719     2.4932   101.9805
 1649.1250   237.4871     2.4872    98.2360
 1649.2500   235.5336     2.4873    97.9954
 1649.3750   234.3709     2.4921    99.2150
 1649.5000   234.5463     2.4995   100.7835
 1649.6250   234.8715     2.5065   102.0176
 1649.7500   235.4375     2.5127   103.5418
 1649.8750   235.3042     2.5209   106.5168
 1650.0000   232.4635     2.5322   111.4027
 1650.1250   228.7664     2.5412   115.9601
 1650.2500   227.3373     2.5408   117.3832
 1650.3750   228.5390     2.5307   114.6028
 1650.5000   230.8942     2.5181   110.0243
 1650.6250   233.4289     2.5104   106.1718
 1650.7500   234.8482     2.5093   103.1157
 1650.8750   234.2524     2.5116    99.5786
 1651.0000   232.3821     2.5124    95.3649
 1651.1250   231.1311     2.5119    92.4100
 1651.2500   231.2456     2.5156    92.8170
 1651.3750   232.5090     2.5295    98.3396
 1651.5000   233.8781     2.5464   107.6940
 1651.6250   234.8547     2.5552   117.9475
 1651.7500   234.8850     2.5498   123.1049
 1651.8750   233.6464     2.5385   120.9503
 1652.0000   231.3740     2.5329   114.3667
 1652.1250   230.1137     2.5424   111.1283
 1652.2500   231.2027     2.5661   115.0311
 1652.3750   232.8030     2.5960   125.4699
 1652.5000   232.4558     2.6179   135.4730
 1652.6250   231.0967     2.6260   139.9382
 1652.7500   228.7118     2.6236   137.1146
 1652.8750   223.7476     2.6208   132.1213
 1653.0000   218.2887     2.6195   128.4958
 1653.1250   217.0189     2.6164   126.2298
 1653.2500   217.5147     2.6098   123.0510
 1653.3750   215.9863     2.6014   118.8275
 1653.5000   215.0442     2.5960   115.3493
 1653.6250   216.9582     2.5966   114.8076
 1653.7500   219.2803     2.6040   119.8830
 1653.8750   221.8262     2.6144   129.6533
 1654.0000   226.2033     2.6238   140.9623
 1654.1250   229.7971     2.6286   150.6188
 1654.2500   230.3874     2.6292   157.3603
 1654.3750   229.6315     2.6272   160.8061
 1654.5000   229.4789     2.6256   160.4431
 1654.6250   229.5530     2.6261   157.8131
 1654.7500   230.1238     2.6281   155.3517
 1654.8750   231.8920     2.6304   154.7623
 1655.0000   233.3589     2.6311   155.6063
 1655.1250   232.4547     2.6279   155.8538
 1655.2500   229.6798     2.6181   151.2115
 1655.3750   226.2706     2.6031   140.0509
 1655.5000   222.2206     2.5873   124.4370
 1655.6250   218.5610     2.5753   110.2863
 1655.7500   216.9309     2.5666   100.7790
 1655.8750   216.6284     2.5617    97.0457
 1656.0000   216.5295     2.5623    97.3686
 1656.1250   218.7362     2.5701   101.0362
 1656.2500   222.9257     2.5834   108.1271
 1656.3750   226.5468     2.5985   118.3140
 1656.5000   230.5586     2.6117   130.7642
 1656.6250   234.5243     2.6197   142.9881
 1656.7500   235.8905     2.6231   152.5744
 1656.8750   235.4395     2.6238   158.0320
 1657.0000   234.9186     2.6228   159.7867
 1657.1250   232.6555     2.6199   158.1463
 1657.2500   228.1303     2.6185   152.8167
 1657.3750   223.4327     2.6225   144.2762
 1657.5000   220.1264     2.6290   133.6864
 1657.6250   219.8039     2.6281   124.3592
 1657.7500   222.5518     2.6173   120.4481
 1657.8750   226.9050     2.6032   124.5902
 1658.0000   229.6382     2.5969   133.6262
 1658.1250   228.9888     2.5990   139.4502
 1658.2500   225.1066     2.6027   136.9119
 1658.3750   222.6657     2.6006   130.6099
 1658.5000   225.5451     2.5944   130.7959
 1658.6250   232.3455     2.5918   144.8306
 1658.7500   238.1884     2.5976   165.0327
 1658.8750   243.4957     2.6090   180.2359
 1659.0000   249.4431     2.6179   183.4294
 1659.1250   255.2252     2.6206   181.8914
 1659.2500   261.6634     2.6188   183.1727
 1659.3750   268.5833     2.6171   188.4209
 1659.5000   272.0971     2.6170   191.6968
 1659.6250   268.1206     2.6162   189.8553
 1659.7500   258.5566     2.6108   186.0395
 1659.8750   250.4940     2.5979   185.8021
 1660.0000   246.9647     2.5773   193.2596
 1660.1250   246.8408     2.5549   206.5390
